Match_Number,Match,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,team_score
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Abhishek Sharma,JA Duffy,0,0,,,,,,,,,,0/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Abhishek Sharma,JA Duffy,1,0,,,,,,,,,,1/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,0,0,,,,,,,,,,1/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,6,0,,,,,,,,,,7/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,0,0,,,,,,,,,,7/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,0.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,0,0,,,,,,,,,,7/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Abhishek Sharma,B Kumar,1,0,,,,,,,,,,8/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,B Kumar,1,0,,,,,,,,,,9/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Abhishek Sharma,B Kumar,1,0,,,,,,,,,,10/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,B Kumar,0,1,1,,,,,,,,,11/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,B Kumar,0,0,,,,,,,,,,11/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,B Kumar,0,1,1,,,,,,,,,12/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,B Kumar,0,1,,,,1,,,,,,13/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,1.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Abhishek Sharma,B Kumar,4,0,,,,,,,,,,17/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,0,1,1,,,,,,,,,18/0
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,TM Head,JA Duffy,0,0,,,,,,caught,Abhishek Sharma,,,18/1
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,TM Head,JA Duffy,1,0,,,,,,,,,,19/1
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,19/1
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,19/1
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Ishan Kishan,JA Duffy,4,0,,,,,,,,,,23/1
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,2.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,TM Head,Ishan Kishan,JA Duffy,0,0,,,,,,caught,TM Head,,,23/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,Nithish Kumar Reddy,B Kumar,4,0,,,,,,,,,,27/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,Nithish Kumar Reddy,B Kumar,1,0,,,,,,,,,,28/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,B Kumar,0,0,,,,,,,,,,28/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,B Kumar,0,0,,,,,,,,,,28/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,B Kumar,0,0,,,,,,,,,,28/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,3.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,B Kumar,1,0,,,,,,,,,,29/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,29/2
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nithish Kumar Reddy,Ishan Kishan,JA Duffy,0,0,,,,,,caught,Nithish Kumar Reddy,,,29/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,29/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,3,0,,,,,,,,,,32/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,JA Duffy,1,0,,,,,,,,,,33/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,4.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,33/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,0,0,,,,,,,,,,33/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,6,0,,,,,,,,,,39/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,4,0,,,,,,,,,,43/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,6,0,,,,,,,,,,49/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,0,0,,,,,,,,,,49/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,5.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,0,0,,,,,,,,,,49/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,1,0,,,,,,,,,,50/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,JA Duffy,1,0,,,,,,,,,,51/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,1,0,,,,,,,,,,52/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,JA Duffy,1,0,,,,,,,,,,53/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,0,0,,,,,,,,,,53/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,6.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,JA Duffy,1,0,,,,,,,,,,54/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,R Shepherd,1,0,,,,,,,,,,55/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,R Shepherd,4,0,,,,,,,,,,59/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,R Shepherd,1,0,,,,,,,,,,60/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,R Shepherd,4,0,,,,,,,,,,64/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,R Shepherd,4,0,,,,,,,,,,68/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,7.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,R Shepherd,2,0,,,,,,,,,,70/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,1,0,,,,,,,,,,71/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,Abhinandan Singh,1,0,,,,,,,,,,72/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,0,0,,,,,,,,,,72/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,4,0,,,,,,,,,,76/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,2,0,,,,,,,,,,78/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,8.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Abhinandan Singh,1,0,,,,,,,,,,79/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,0,0,,,,,,,,,,79/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,4,0,,,,,,,,,,83/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,1,0,,,,,,,,,,84/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,Suyash Sharma,1,0,,,,,,,,,,85/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,2,0,,,,,,,,,,87/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,9.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,0,0,,,,,,,,,,87/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,0,0,,,,,,,,,,87/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,1,0,,,,,,,,,,88/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,KH Pandya,1,0,,,,,,,,,,89/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,1,0,,,,,,,,,,90/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,KH Pandya,1,0,,,,,,,,,,91/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,10.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,1,0,,,,,,,,,,92/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,Suyash Sharma,1,0,,,,,,,,,,93/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,4,0,,,,,,,,,,97/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,4,0,,,,,,,,,,101/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,0,0,,,,,,,,,,101/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,0,0,,,,,,,,,,101/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,11.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,Suyash Sharma,4,0,,,,,,,,,,105/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,6,0,,,,,,,,,,111/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,1,0,,,,,,,,,,112/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,KH Pandya,1,0,,,,,,,,,,113/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,KH Pandya,1,0,,,,,,,,,,114/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,KH Pandya,6,0,,,,,,,,,,120/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,12.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,H Klaasen,KH Pandya,6,0,,,,,,,,,,126/3
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,H Klaasen,Ishan Kishan,R Shepherd,0,0,,,,,,caught,H Klaasen,,,126/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,R Shepherd,0,0,,,,,,,,,,126/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,R Shepherd,1,0,,,,,,,,,,127/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,S Arora,R Shepherd,1,0,,,,,,,,,,128/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,R Shepherd,6,0,,,,,,,,,,134/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,13.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,R Shepherd,1,0,,,,,,,,,,135/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,Suyash Sharma,1,0,,,,,,,,,,136/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,S Arora,Suyash Sharma,1,0,,,,,,,,,,137/4
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Arora,Ishan Kishan,Suyash Sharma,0,0,,,,,,caught,S Arora,,,137/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Suyash Sharma,0,0,,,,,,,,,,137/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Suyash Sharma,4,0,,,,,,,,,,141/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,14.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Suyash Sharma,1,0,,,,,,,,,,142/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Abhinandan Singh,0,0,,,,,,,,,,142/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Abhinandan Singh,6,0,,,,,,,,,,148/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Abhinandan Singh,0,0,,,,,,,,,,148/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Ishan Kishan,Abhinandan Singh,1,0,,,,,,,,,,149/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,Aniket Verma,Abhinandan Singh,6,0,,,,,,,,,,155/5
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,15.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,Aniket Verma,Abhinandan Singh,0,0,,,,,,caught,Ishan Kishan,,,155/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Harsh Dubey,R Shepherd,6,0,,,,,,,,,,161/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Harsh Dubey,R Shepherd,1,0,,,,,,,,,,162/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harsh Dubey,Aniket Verma,R Shepherd,1,0,,,,,,,,,,163/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,Harsh Dubey,R Shepherd,1,0,,,,,,,,,,164/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harsh Dubey,Aniket Verma,R Shepherd,0,1,1,,,,,,,,,165/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harsh Dubey,Aniket Verma,R Shepherd,2,0,,,,,,,,,,167/6
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,16.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harsh Dubey,Aniket Verma,R Shepherd,0,0,,,,,,caught,Harsh Dubey,,,167/7
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,HV Patel,B Kumar,2,0,,,,,,,,,,169/7
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,HV Patel,B Kumar,4,0,,,,,,,,,,173/7
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,HV Patel,B Kumar,1,0,,,,,,,,,,174/7
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,HV Patel,Aniket Verma,B Kumar,0,0,,,,,,,,,,174/7
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.5,Sunrisers Hyderabad,Royal Challengers Bengaluru,HV Patel,Aniket Verma,B Kumar,0,0,,,,,,caught,HV Patel,,,174/8
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,17.6,Sunrisers Hyderabad,Royal Challengers Bengaluru,DA Payne,Aniket Verma,B Kumar,1,0,,,,,,,,,,175/8
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,18.1,Sunrisers Hyderabad,Royal Challengers Bengaluru,DA Payne,Aniket Verma,R Shepherd,1,0,,,,,,,,,,176/8
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,18.2,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,DA Payne,R Shepherd,6,0,,,,,,,,,,182/8
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,18.3,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,DA Payne,R Shepherd,4,0,,,,,,,,,,186/8
1,SRHvsRCB,1,2026,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,18.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,DA Payne,R Shepherd,6,0,,,,,,,,,,192/8
